Data;Produto;UnidadesProduzidas
2024-02-18 22:00:00;Produto A;86
2024-01-08 10:00:00;Produto C;34
2024-04-03 12:00:00;Produto B;56
2024-06-19 06:00:00;Produto A;75
2024-01-31 14:00:00;Produto C;3
2024-09-16 16:00:00;Produto C;42
2024-02-03 06:00:00;Produto C;62
2024-11-12 17:00:00;Produto C;6
2024-04-26 11:00:00;Produto A;6
2024-07-10 04:00:00;Produto C;63
2024-10-31 01:00:00;Produto A;20
2024-05-08 12:00:00;Produto C;21
2024-01-31 11:00:00;Produto A;2
2024-02-17 01:00:00;Produto A;90
2024-03-07 21:00:00;Produto C;95
2024-05-02 05:00:00;Produto C;90
2024-12-20 20:00:00;Produto C;56
2024-07-30 10:00:00;Produto C;96
2024-10-22 19:00:00;Produto B;10
2024-03-03 02:00:00;Produto C;87
2024-02-07 05:00:00;Produto C;70
2024-02-27 22:00:00;Produto C;23
2024-05-21 05:00:00;Produto A;92
2024-06-25 15:00:00;Produto C;30
2024-07-05 15:00:00;Produto A;78
2024-04-04 07:00:00;Produto A;37
2024-05-23 00:00:00;Produto A;55
2024-04-08 19:00:00;Produto A;96
2024-06-28 16:00:00;Produto B;49
2024-03-04 03:00:00;Produto C;34
2024-09-20 14:00:00;Produto A;44
2024-10-22 08:00:00;Produto C;22
2024-08-20 18:00:00;Produto A;31
2024-05-01 13:00:00;Produto B;7
2024-08-26 19:00:00;Produto A;21
2024-11-16 06:00:00;Produto C;16
2024-02-18 15:00:00;Produto C;20
2024-12-11 22:00:00;Produto B;43
2024-07-31 21:00:00;Produto C;44
2024-06-29 07:00:00;Produto C;47
2024-08-30 02:00:00;Produto A;19
2024-06-01 07:00:00;Produto C;48
2024-06-07 01:00:00;Produto A;96
2024-10-07 18:00:00;Produto B;79
2024-03-06 17:00:00;Produto C;69
2024-04-02 12:00:00;Produto A;11
2024-02-12 22:00:00;Produto C;79
2024-10-05 19:00:00;Produto A;29
2024-06-15 08:00:00;Produto B;45
2024-02-08 01:00:00;Produto A;68
2024-09-21 22:00:00;Produto C;36
2024-03-31 21:00:00;Produto A;48
2024-05-13 05:00:00;Produto C;87
2024-09-08 16:00:00;Produto B;15
2024-03-01 22:00:00;Produto A;44
2024-10-20 05:00:00;Produto C;67
2024-07-27 02:00:00;Produto C;96
2024-08-09 04:00:00;Produto C;74
2024-09-16 05:00:00;Produto A;40
2024-10-22 10:00:00;Produto A;86
2024-11-19 17:00:00;Produto A;14
2024-01-29 15:00:00;Produto B;63
2024-07-13 05:00:00;Produto C;81
2024-03-19 22:00:00;Produto C;85
2024-11-03 21:00:00;Produto B;51
2024-07-24 02:00:00;Produto B;79
2024-09-20 10:00:00;Produto A;58
2024-05-12 15:00:00;Produto A;15
2024-06-07 05:00:00;Produto A;65
2024-08-03 18:00:00;Produto A;88
2024-06-14 08:00:00;Produto A;55
2024-04-23 04:00:00;Produto A;76
2024-01-08 22:00:00;Produto B;10
2024-02-25 15:00:00;Produto B;42
2024-12-06 21:00:00;Produto B;95
2024-01-16 18:00:00;Produto C;11
2024-06-08 13:00:00;Produto C;16
2024-09-22 20:00:00;Produto A;73
2024-01-26 15:00:00;Produto B;78
2024-04-07 02:00:00;Produto C;19
2024-03-14 02:00:00;Produto C;31
2024-01-20 07:00:00;Produto B;73
2024-06-26 19:00:00;Produto C;53
2024-05-11 14:00:00;Produto C;90
2024-05-31 00:00:00;Produto B;8
2024-07-24 18:00:00;Produto C;24
2024-08-13 17:00:00;Produto B;8
2024-09-07 04:00:00;Produto C;83
2024-08-21 11:00:00;Produto B;48
2024-04-02 04:00:00;Produto C;30
2024-09-12 00:00:00;Produto C;58
2024-08-30 10:00:00;Produto B;86
2024-01-16 22:00:00;Produto C;55
2024-04-04 00:00:00;Produto B;73
2024-02-28 20:00:00;Produto B;62
2024-09-13 02:00:00;Produto C;48
2024-01-16 11:00:00;Produto A;4
2024-08-29 22:00:00;Produto C;37
2024-08-19 21:00:00;Produto A;8
2024-12-12 03:00:00;Produto A;1
2024-11-05 21:00:00;Produto C;92
2024-01-19 14:00:00;Produto A;70
2024-02-27 23:00:00;Produto B;47
2024-02-25 20:00:00;Produto B;75
2024-05-02 11:00:00;Produto A;5
2024-09-05 17:00:00;Produto B;50
2024-07-19 13:00:00;Produto C;24
2024-05-28 17:00:00;Produto B;47
